datapoint,factValue
dp475240,11369468773.48
dp475242,164778122.5
dp475248,18426930892.12
dp475250,2597016806.26
dp475256,5996278830.4
dp475258,691693466.12
dp475264,2472657808.33
dp475266,122839.31
dp475278,2982355601.92
dp475280,215802270.2
dp475286,5083227309.61
dp475288,145799342.22
dp475316,2249305189.07
dp475318,239994306.33
dp475320,55715374473.47
dp475322,4268009778.16
dp475324,7135150068.53
dp475326,212802625.21
