datapoint,factValue
dp3529568,48873557.18
dp3529570,7408201114.67
dp3529729,7408201114.67
dp3529732,48873557.18
dp3529738,8354560618.72
dp3529739,7739618.42
dp3529740,7739618.42
dp3529741,888257690.56
dp3529742,888257690.56
dp3529744,3759014790.89
dp3529745,3759014790.89
dp3529754,50362195.06
dp3529755,50362195.06
dp3529766,8354560618.72
dp3529767,8354560618.72
dp3529806,3600312766.61
dp3529807,3600312766.61
dp3529811,8354560618.72
