datapoint,factValue
dp3295823,7321863342.39
dp3529562,35780.38
dp3529595,14223330596.06
dp3529623,406639105.55
dp3529636,4259894071.23
dp3529641,192507329.88
dp3529642,2042375958.29
dp3529656,15008.34
