datapoint,factValue
dp32355,96063017579.37
dp3527653,89166982542.5
dp3529845,16960855.88
dp3529846,-2003517451.59
dp3529865,5366426364.68
dp3529866,2872690528.69
dp3529868,-711743219.82
dp3529869,-12436852114.71
