datapoint,factValue
dp474415,412749227.24
dp474426,1065848488.59
dp474427,28455663633.24
dp474449,27868404692.73
dp474578,1202
dp474692,-329781932.57
dp474902,0.298067
dp474924,8306639188.19
dp475185,2.5
dp475191,0.149998
