datapoint,factValue
dp3295222,7321863342.39
dp3295257,406639105.55
dp3529562,35780.38
dp3530765,27003971136.85
dp3530792,41534062201.2
dp3530795,2571830093.75
dp3530803,15008.34
dp3530808,4229707733.95
