datapoint,factValue
dp15657,240208904.69
dp15668,66114772.83
dp15756,58270084.59
dp15767,15533292.91
dp3529407,319880243.48
dp3529414,13556565.96
dp3530241,240208904.69
dp3530246,66114772.83
