datapoint,factValue
dp3295823,7321863342.39
dp3529561,1692391306.34
dp3529562,35780.38
dp3529563,28965357494.2
dp3529623,406639105.55
dp3529657,15008.34
dp3529771,13503533949.44
dp3529780,6040879001.77
