datapoint,factValue
dp3527854,3618844370.8
dp3527855,2552165549.92
dp3527856,5329691791.96
dp3527857,57689092.21
dp3527858,790719266.44
dp3527859,64077552679.97
dp3527875,50911841145.75
dp3528373,1937142055.23
dp3528374,20220488197.48
dp3528375,276885000.25
dp3528376,16128215821.46
dp38876,13165711534.22
