datapoint,factValue
dp456199,2049447877.66
dp456200,708398461.56
dp456204,2757846339.21
dp456206,342321110.09
dp457947,40988957.55
dp457948,14167969.23
dp457951,55156926.78
dp457953,90137827.68
dp457955,145294754.46
