datapoint,factValue
dp3525522,28853538595
dp3525524,27705283028.4
dp3525526,28695384975.13
dp3525543,990101946.73
dp3525546,990101946.73
dp3525547,28695384975.13
dp3525548,27705283028.4
dp3525549,44878348555.98
dp3525550,16024809960.98
dp3525553,671962713.12
dp3525631,50864749.48
dp3525632,671962713.12
