datapoint,factValue
dp3526555,1.4
dp3526556,1.4
dp3526557,1.4
dp456098,3585101016.76
dp456103,4147790728.53
dp456106,7732891745.29
dp456123,46723988068.56
dp456128,10900426117.68
dp456131,57624414186.24
dp456176,3585101016.76
dp456181,4147790728.53
dp456184,7732891745.29
dp457008,1979022188.68
dp457459,977282980.16
dp457840,1.4
dp457924,607036463.02
dp457929,940060088.86
dp457932,1547096551.88
