datapoint,factValue
dp3525167,1176308857.79
dp3525168,1635386034.34
dp3525169,1468615211.96
dp3525170,1089780090.08
dp3525171,1635386034.34
dp3525172,1468615211.96
dp3525173,1089780090.08
dp456456,1176308857.79
