datapoint,factValue
dp3530238,59168150.29
dp3530239,70219279.96
dp3530240,52476445.04
dp3530242,58270084.59
dp3530243,18429709.96
dp3530244,15232764.9
dp3530245,12208785.31
dp3530247,15533292.91
