datapoint,factValue
dp3529022,3164.99
dp3529023,185.45
dp3529025,705.97
dp3529026,139.92
dp3529180,3304.91
dp3529181,751.5
dp3529255,1460.11
dp3529262,6.65
dp3529264,133.27
dp3529265,566.05
dp3529269,3350.44
dp3529272,566.05
dp3529275,1466.75
dp3529278,1838.16
dp3529279,751.5
dp3529282,4056.4
dp3529336,1704.88
dp3529337,185.45
