datapoint,factValue
dp456249,65640828.24
dp456250,75438513.11
dp456253,-155399617.8
dp456254,-390926.11
dp456565,2273951516.56
dp456567,2527193425.49
dp456568,1042915221.84
dp456569,3181573484.24
dp456570,2883673162.2
dp456571,11048700
dp456575,7993767126.29
dp456576,3926588384.04
