datapoint,factValue
dp3526977,206403359.17
dp3526980,1700454027.29
dp3526982,13048.79
dp3526983,206403359.17
dp3526995,2369.98
dp3527009,13013948.73
dp3527011,3888.8
dp3527032,6677.47
dp3527038,0.88
dp3527649,13017837.53
dp3527737,0.88
dp3527738,6677.47
dp3527740,2369.98
dp3527741,178698372.23
dp3527742,2047118513.56
dp3528245,2238843771.65
dp3528271,140261015.45
dp3528293,191712320.96
dp3528299,140261015.45
dp3528302,1700454027.29
dp3528309,111.65
dp3528312,178698372.23
