datapoint,factValue
dp3527383,25257717359.76
dp3527384,5720855691.24
dp3527853,4056.4
dp3527916,271828830573.96
dp3529392,1193750432.98
dp3529398,991.02
dp3529416,1056430539.49
dp3529417,137318902.48
dp3529643,14921880412.25
dp3529834,1
dp3530249,240850253466.56
