entityID,refPeriod,framework_version,template_id,template_reported,datapoint_code,cell_row,cell_col,fact_value,baseCurrency,decimalsMonetary
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,71.00,True,dp454820,0190,0010,20921935296.47,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,71.00,True,dp457445,0480,0010,0.03,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp3527854,0040,0010,3618844370.8,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp3527855,0070,0010,2552165549.92,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp3527856,0080,0010,5329691791.96,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp3527857,0090,0010,57689092.21,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp3527858,0110,0010,790719266.44,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp3527859,0010,0010,64077552679.97,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp3527875,0030,0010,50911841145.75,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp3528373,0120,0010,1937142055.23,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp3528374,0100,0010,20220488197.48,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp3528375,0060,0010,276885000.25,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp3528376,0050,0010,16128215821.46,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,72.00,True,dp38876,0020,0010,13165711534.22,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3525491,0010,0020,2025-03-31,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3525492,0010,0070,2024-12-31,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3525493,0010,0060,2025-03-31,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3525494,0010,0080,2024-09-30,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3525495,0010,0050,2025-06-30,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3525496,0010,0030,2024-12-31,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3525497,0010,0040,2024-09-30,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3530904,0020,0010,12,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3530905,0020,0040,12,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3530906,0020,0060,12,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3530907,0020,0080,12,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3530908,0020,0050,12,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3530909,0020,0070,12,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3530910,0020,0020,12,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3530911,0020,0030,12,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.A,True,dp3531098,0010,0010,2025-06-30,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.B,True,dp3525707,0030,0080,25025176848.41,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.B,True,dp3525718,0030,0050,27607337308.23,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.B,True,dp3525719,0030,0070,25717981575.38,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.B,True,dp3525720,0030,0060,26936850725.55,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525230,0180,0050,20742874662.08,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525235,0180,0070,20432901453.98,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525237,0180,0060,20917077109.58,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525246,0130,0070,3465464390.75,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525247,0140,0080,31456445.53,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525248,0140,0050,3746677.8,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525249,0130,0050,3686402772.82,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525253,0160,0070,2716287847.15,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525254,0170,0070,25499443.61,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525255,0120,0080,3468697770,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525259,0050,0060,20857323.29,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525260,0050,0050,22215175.72,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525261,0060,0070,84013931.51,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525262,0060,0080,67056019.75,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525263,0060,0050,101972378.42,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525264,0080,0060,3904719967.16,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525265,0080,0050,4171758217.67,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525266,0090,0070,7123174313.12,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525267,0040,0060,110549103.45,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525268,0040,0070,102246155.85,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525269,0040,0080,79858777.32,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525270,0040,0050,124187554.13,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525271,0070,0060,12205955357.38,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525272,0070,0070,11535094279.31,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525273,0070,0080,11459041563.86,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525274,0070,0050,12303280933.29,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525275,0110,0060,2134721098.21,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525276,0110,0080,2878812521.89,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525277,0110,0050,1961592150.94,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525278,0100,0060,1068099991.96,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525279,0100,0070,682911421.44,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525280,0100,0080,865563441.7,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525281,0100,0050,1091447416.43,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525282,0130,0060,3675419304.75,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525283,0180,0080,20470146912.46,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525295,0090,0050,7040075299.19,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525296,0090,0080,7042795913.24,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525297,0090,0060,7233135398.26,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525298,0110,0070,2521241183.71,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525299,0140,0060,11083693.56,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525300,0140,0070,30206445.53,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525301,0130,0080,3386737259.61,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525303,0150,0060,29556066.74,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525304,0150,0070,36861708.07,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525305,0150,0080,50504064.86,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525306,0150,0050,21300213.31,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525307,0160,0060,2727827738.87,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525308,0160,0080,2554096028.56,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525309,0160,0050,2612138124.01,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525310,0170,0060,21964746.62,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525311,0170,0080,29640250.83,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525312,0170,0050,30226235.79,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525313,0120,0060,3716059065.05,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525314,0120,0070,3532532544.35,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525315,0120,0050,3711449663.93,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525321,0050,0070,18232224.34,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525322,0050,0080,12802757.57,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525323,0060,0060,89691780.16,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525324,0080,0070,3729008544.75,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525325,0080,0080,3550682208.92,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525698,0050,0010,444303514.33,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525699,0060,0020,845418321.52,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525700,0080,0040,14202728835.7,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525701,0090,0020,9057360537.16,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525702,0090,0010,8725074195.9,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525703,0040,0020,1262564787.37,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525704,0040,0030,1159040042.43,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525705,0040,0040,883677599.58,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525706,0040,0010,1401724535.26,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525708,0150,0030,348456308.02,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525709,0150,0040,470465195.41,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525710,0150,0010,192793499.99,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525711,0160,0020,2860132709.44,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525712,0160,0030,2844771019.39,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525713,0160,0010,2745302208.93,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525714,0170,0030,1782493645.54,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525715,0170,0040,2426948385.39,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525716,0120,0040,5167698013.16,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525717,0120,0010,5277555367.46,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525721,0090,0040,8901370442.46,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525722,0090,0030,8893040071.79,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525723,0080,0010,16687032870.69,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525724,0080,0030,14916034179,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525725,0080,0020,15618879868.63,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525726,0060,0010,957421020.94,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525727,0060,0040,627622448.18,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525728,0060,0030,794395555.69,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525729,0050,0040,256055151.39,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525730,0050,0030,364644486.73,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525731,0050,0020,417146465.85,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525732,0120,0030,5083368272.65,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525733,0120,0020,5271180452.48,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525734,0170,0010,848348413.77,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525735,0170,0020,1277925910.49,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525736,0160,0040,2679733250.83,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525737,0140,0040,31456445.53,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525738,0130,0030,4704705519.1,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525739,0140,0030,30206445.53,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525740,0130,0020,4995932674.25,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525741,0140,0020,11083693.56,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525742,0100,0020,1068099991.96,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525743,0070,0020,25744340397.75,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525744,0150,0020,264164084.68,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525745,0070,0030,24491985672.22,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525746,0070,0040,23969662719.85,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525747,0070,0010,26503554483.02,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525748,0100,0030,682911421.44,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525749,0100,0040,865563441.7,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525750,0100,0010,1091447416.43,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525751,0130,0040,4665776372.22,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525752,0140,0010,3746677.8,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.C,True,dp3525753,0130,0010,5081015189.67,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525231,0240,0050,4678721386.06,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525232,0190,0050,1710770133.28,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525233,0240,0080,4905255354.03,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525234,0190,0080,1571777107.24,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525236,0190,0070,1427555825.08,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525238,0260,0080,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525239,0260,0070,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525240,0270,0080,4905255354.04,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525241,0270,0060,4658782137.17,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525242,0250,0050,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525243,0250,0080,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525244,0250,0070,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525245,0200,0070,1556008262.1,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525250,0210,0060,1682614752.43,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525251,0210,0070,1787785432.59,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525252,0210,0080,1619928108.65,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525256,0220,0060,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525257,0220,0070,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525258,0220,0050,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525284,0240,0070,4771349519.77,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525285,0240,0060,4658782137.17,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525286,0190,0060,1510256108.89,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525287,0260,0050,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525288,0260,0060,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525289,0270,0050,4678721386.06,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525290,0270,0070,4771349519.77,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525291,0250,0060,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525292,0200,0050,1374926124.11,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525293,0200,0080,1713550138.14,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525294,0200,0060,1465911275.85,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525302,0210,0050,1593025128.68,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525316,0220,0080,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525317,0230,0060,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525318,0230,0070,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525319,0230,0080,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525320,0230,0050,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525326,0240,0010,27199388384.97,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525327,0240,0040,27369852011.27,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525328,0190,0040,23878647433.87,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525329,0240,0030,26753340924.5,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525330,0190,0030,23258819970.26,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525331,0240,0020,26737875024.61,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525332,0190,0020,23459730007.56,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525333,0260,0010,0,iso4217:EUR,-6
rs:0W2PZJM8XOY22M4GG883.CON,2025-06-30,4.1,73.00.D,True,dp3525334,0260,0040,0,iso4217:EUR,-6
